name	type	x	y	z
S01	source	-38.63903977452809	158.67564543341422	98.24802971817957
S02	source	-21.144746596798853	164.79874109413262	100.89863450602482
S03	source	-32.901575499032326	174.47791079491918	90.00556569751257
S04	source	3.681616114526741	183.74000015829387	87.50006647917213
S05	source	-3.668250197375336	171.06829584014184	99.16092729090015
S06	source	14.854167444139343	171.7095310519317	96.50063367619018
S07	source	35.61648156786786	164.1871395516675	94.29923818893047
S08	source	50.966772992057926	156.98734291655018	86.35570109230974
S09	source	44.05756602578722	173.29716313474506	80.28767640981238
S10	source	61.084236741897584	168.26056218768605	59.153322571825434
S11	source	57.108456279067056	180.75922405525145	45.7912523268506
S12	source	50.27417140515384	183.0370236782713	63.07339568754438
S13	source	34.54368775051957	189.9984336627674	67.33788222630831
S14	source	24.28334677672426	199.6738541153972	55.022041119575455
S15	source	16.551555751491787	193.67858648947723	70.98589008014042
S16	source	-8.941187409266465	192.8023081891516	74.89694215296151
S17	source	-19.51014760921839	199.92211346935508	61.17929829317938
S18	source	-27.518471116415615	190.49143990355333	75.23267691539546
S19	source	-44.325761535119376	181.06542298954383	76.52332785423768
S20	source	-54.23546097835931	181.20886658836014	60.63793894245434
S21	source	-57.50621182956297	168.09375539549953	73.5941863647697
S22	source	-74.04053661934297	162.44885575224592	39.47609603041423
S23	source	-64.03514300377559	178.0440914722651	42.16849671281661
S24	source	-69.06580213642499	173.02247806569827	24.846713678553677
S25	source	-41.91261750540871	200.18903563563828	28.507338030083083
S26	source	-48.98545152631826	193.84032954123165	44.6392086543941
S27	source	-32.65796014537074	203.00390799789056	44.53843626858574
S28	source	-10.467255425712857	207.63630034164908	43.167300024624275
S29	source	7.991574588983801	207.21518573765496	40.05883465102966
S30	source	-3.851307946441637	209.7465543346994	25.779247602448294
S31	source	35.0845911141316	201.7915349280647	20.57270222231253
S32	source	31.552396448476753	203.3696010092291	38.892134754118686
S33	source	47.53821181720784	195.54370258623473	33.08030880440067
S34	source	61.08166759710432	179.36070866989516	27.095785967086574
S35	source	68.35709619707254	163.71176289774294	19.833077456688848
S36	source	60.861478930903736	176.65511105931952	8.570139999376725
D01	detector	-24.53378833283829	171.98771322643236	94.85291074518356
D02	detector	-29.246894971728423	159.0067588869167	101.62377850684157
D03	detector	-30.89512062345309	165.98409910748867	96.38407664057232
D04	detector	-38.90467856579255	166.95782520911698	92.67554066969181
D05	detector	6.002574116337416	168.74197996931193	100.04473245179655
D06	detector	-3.1752478824562846	178.62454848591656	92.65111203463465
D07	detector	4.955844453763582	175.50594235012247	94.38720914875415
D08	detector	12.040207127409612	179.15129859513894	90.46578295983126
D09	detector	50.061507504307414	165.34694123545833	80.9691149430687
D10	detector	43.12748067856052	157.86340659922072	92.47907503544323
D11	detector	43.54694019523767	164.82388186765425	86.98087189701754
D12	detector	37.45183240284507	171.2612977682837	87.49442571254068
D13	detector	52.106953245332136	184.82075888586633	53.420577475462544
D14	detector	60.98700691695882	172.68246304531155	50.200387903993146
D15	detector	56.155621475372826	177.35226997373627	56.0059901954068
D16	detector	55.37290426382752	174.55358799003093	64.39700520676472
D17	detector	17.39008945157148	198.10732166369854	62.07517372339077
D18	detector	32.16993516400133	195.08421739901925	59.078475319872815
D19	detector	25.126196759578537	194.45029142254728	64.4486044753414
D20	detector	25.818565663162808	190.15933520492405	72.1921643827606
D21	detector	-26.637442189741957	195.72207289540435	66.77206425821018
D22	detector	-11.37691681328641	197.62036247691339	66.49627103985556
D23	detector	-18.656602044966824	194.40528718735334	70.43630578717878
D24	detector	-17.955447131872106	189.87342618974228	78.04058206347062
D25	detector	-58.34503530431422	173.2767171472361	65.10001291126395
D26	detector	-47.517801389914666	183.9324440885047	67.50619019400914
D27	detector	-52.02247811434722	176.78934832446782	70.25181772048724
D28	detector	-50.20459764881278	173.15888373766268	78.14925005618863
D29	detector	-64.94529387314573	178.33737917744034	32.228511415192784
D30	detector	-69.03184726891924	169.6515543723102	44.24598738970914
D31	detector	-69.04716058651452	171.17180843006977	35.49710214059484
D32	detector	-73.1643406174786	165.5264917404588	30.0168076168826
D33	detector	-40.5879150216764	198.043454809671	48.03520904176367
D34	detector	-48.19026075314146	195.73114522809834	34.86627727877536
D35	detector	-41.18534305903257	199.0110910582535	39.228327651020976
D36	detector	-34.77785340227985	203.25867313699115	34.7834966325239
D37	detector	4.756992765968534	208.66186785847043	30.722759925989585
D38	detector	-0.6777540995197576	206.92837521663077	45.006377456879754
D39	detector	-2.1089962610568973	208.1993468046678	36.33512742603408
D40	detector	-10.406227449619468	209.00779733890224	33.2762448952329
D41	detector	40.50126945754286	198.95626827149655	39.28945831705748
D42	detector	30.271098149187917	204.08862268365658	29.014939681632622
D43	detector	38.05839979327206	200.2349461745095	30.84838192694396
D44	detector	43.40283177308541	197.65994756837537	24.24074778214178
D45	detector	65.36528382577791	168.21667662530953	11.438286748032052
D46	detector	65.54616036193528	170.439221193479	26.656393703930615
D47	detector	63.433414241693534	173.2425275423192	18.499667807717383
D48	detector	59.388798537367386	181.0716848081691	17.40432297118948
