name	type	x	y	z
S01	source	-103.31145577215898	146.6919628322509	49.644566191911025
S02	source	-93.45467308653137	154.7933455691475	63.347840721695
S03	source	-95.05841309960961	163.24119110289524	46.71563630350707
S04	source	-64.04251141884782	174.0901223725046	84.477550615664
S05	source	-76.122047119354	159.83211358306195	83.31037341387625
S06	source	-68.10782998659084	163.99343401964288	99.71232561393523
S07	source	-41.09110940354709	160.5157142807676	101.3305946996367
S08	source	-31.033151398407803	158.2538638393438	116.96036799765628
S09	source	-29.847102488766303	174.24688814338083	107.29678886803666
S10	source	-10.26126070916293	167.49901110300092	102.74000788036491
S11	source	-5.293266888434425	182.57056467816142	92.8034284775588
S12	source	-23.062632877526845	180.4205345214883	98.29845374329523
S13	source	-30.944828669571336	190.8419244757587	94.33650867189778
S14	source	-27.712991857309497	202.91662099737138	80.39645003752095
S15	source	-39.3761691335189	188.5045190545894	77.78303973399571
S16	source	-69.77842748236971	182.78144845404202	57.289985962712215
S17	source	-67.74279335941205	191.3221744533975	40.75274032985715
S18	source	-82.13965649434412	179.68801511457468	43.571422353944946
S19	source	-92.51890880827825	173.3156056930203	28.554320539551515
S20	source	-90.0087357258487	176.6742780077294	10.30639870229419
S21	source	-99.6930266660759	161.62455833806587	15.80992001592382
S22	source	-96.17861681001978	154.6440771583624	-11.331989130139824
S23	source	-90.98498502561357	169.90101711258552	-1.802022072419458
S24	source	-78.35198266550196	160.3510061249351	-11.790657690218854
S25	source	-58.382606887028196	194.03504344862264	5.34703223603826
S26	source	-75.79708480359662	188.03343617542765	8.70634303316373
S27	source	-65.49800812263122	195.1489894425982	22.629928103886474
S28	source	-48.26556105074184	198.44309793725367	37.94400371642329
S29	source	-34.163357394207246	199.03828484481113	50.24611347754535
S30	source	-30.71938637711031	201.05119727532997	31.95252041383971
S31	source	-6.445053052337281	195.52609185384748	67.45698450303988
S32	source	-21.57112399990826	201.70255967292647	76.60146496772077
S33	source	-6.884461888224235	195.1226479182188	86.17094861719133
S34	source	10.846986781509884	177.4677714659449	88.83698336877725
S35	source	23.89470796405337	164.11678688132864	87.39598282611786
S36	source	23.84078523242086	178.4883158389319	75.39496004638013
D01	detector	-92.31600522320726	161.6586767002275	56.18625123627651
D02	detector	-99.09556294126816	148.06412100704327	58.59225469687106
D03	detector	-97.27484731943332	154.90883316809789	53.23601440570437
D04	detector	-100.41297379382455	155.0037017970229	44.92953728396552
D05	detector	-73.84492216636022	159.30307375295564	93.0187470576239
D06	detector	-70.50541903208102	167.59711561913622	80.50396426533447
D07	detector	-69.42412950826423	165.97188999173648	89.1667498811585
D08	detector	-63.92204732635144	171.01548060311757	93.97753832051708
D09	detector	-28.1575389665065	167.47935838077439	114.44266992053711
D10	detector	-37.39405898530885	156.19972619761015	109.54167045565353
D11	detector	-33.9904544302404	164.33882208783075	108.52925052177655
D12	detector	-36.41976533890584	169.33738168510772	101.60341118913898
D13	detector	-15.01732668711363	184.4951161293631	94.0102684600703
D14	detector	-4.501490900335501	173.88058070326065	97.65883467072513
D15	detector	-12.8723868250414	176.8300367675502	97.94729670040631
D16	detector	-19.098342887675066	172.11441347002685	102.17278697042352
D17	detector	-34.1017274331141	196.7539584494784	75.82224540029212
D18	detector	-27.175704924339414	198.67404726908836	89.42028463882777
D19	detector	-32.67799655346658	194.0876881759065	84.17199948113814
D20	detector	-36.75655730294621	186.8350588091527	87.27346840429455
D21	detector	-76.04765237798303	186.08879327282702	38.92005429550457
D22	detector	-65.89337729691616	188.62993000312028	50.189327639246784
D23	detector	-73.22029244537529	184.59721267400474	47.20471621550477
D24	detector	-77.7198476612267	179.07291474606694	52.50476671176295
D25	detector	-95.35064092751962	168.2565719420974	9.737212081770878
D26	detector	-89.45737852444441	177.86031852045033	20.20624784956125
D27	detector	-94.07355706673428	170.53814734627187	18.223546419256508
D28	detector	-97.41265174823882	165.49755157626788	24.727179326437394
D29	detector	-82.20177326575478	167.37237130114593	-5.82431514251855
D30	detector	-96.84566884423009	162.684348246274	-5.447536528873613
D31	detector	-88.50519483371177	161.63203346529434	-8.308222964259379
D32	detector	-86.46814239115044	154.8393808484631	-13.652817221385973
D33	detector	-73.27601794180019	191.06748098831335	17.88002789540711
D34	detector	-67.43098898970446	190.15241711907163	3.6827924368972
D35	detector	-66.55923327108535	192.40582302221617	12.227767791029487
D36	detector	-58.97069288175138	195.99757095926353	15.120483040784151
D37	detector	-29.050125672358526	200.38798557760302	41.775524992051494
D38	detector	-43.46363456244622	198.24553209729612	46.69729850980748
D39	detector	-37.71610160735313	199.5108600191316	40.04754586926945
D40	detector	-40.63454458725465	199.89906238249569	31.669814105949374
D41	detector	-15.895694339302644	199.03120564555692	84.37134693773643
D42	detector	-15.534736849693378	199.36261935031015	68.99854385414113
D43	detector	-11.633546313489926	197.45043314833092	76.743132695984
D44	detector	-3.4702077514737555	193.95747444912567	76.85950729607441
D45	detector	26.658196204350414	169.98129697420947	79.80069783368744
D46	detector	15.984289613777847	169.1429589508862	90.84280394866305
D47	detector	19.527493325994705	173.35762472873515	83.87597541375841
D48	detector	15.939994159855853	180.9486182611098	80.98442445892475
