name	type	x	y	z
S01	source	86.25008201261868	155.0466555452846	55.164544350700695
S02	source	93.3419386876724	162.3540609734704	39.452265877843345
S03	source	80.22653519123044	171.6775055387094	49.02451078509648
S04	source	86.8196125858897	179.5368729036559	13.039140881817453
S05	source	95.41059617198115	167.36665270627978	24.38149695852768
S06	source	97.62472913969907	166.04853623381533	5.836188005418205
S07	source	95.88732728672586	159.78768016201755	-14.535124075295258
S08	source	93.6406553354408	150.482490034546	-30.6265566353539
S09	source	86.28260441183721	167.57899445894398	-28.592613894715377
S10	source	71.43809342582459	160.64996318964617	-50.30189682939715
S11	source	60.20515457373676	175.58000818571122	-49.08405399851608
S12	source	75.63254786310598	174.5851622890859	-38.5211889545475
S13	source	76.19801234121796	183.54355895649977	-23.826870648932836
S14	source	63.11205172670128	195.41875034846845	-17.63770558412552
S15	source	75.5162121340835	188.09359258692214	-5.677472795572064
S16	source	74.64311676757772	189.75417879260812	22.29028113305455
S17	source	59.230763240945585	197.59329291841388	29.471920813009426
S18	source	70.3133664572227	187.0926405505752	40.31076326967278
S19	source	68.4715155508957	177.86622800145116	54.87463556337909
S20	source	50.6452342637943	179.64056775208584	60.3192396740979
S21	source	61.0576553345765	165.50398379757425	66.82360601846817
S22	source	21.131175322503154	163.89901292243147	61.18214938267175
S23	source	31.585559993164917	179.42293184232756	61.71326380191189
S24	source	13.040537577869374	180.69731280745657	59.471301096623776
S25	source	27.21953833539717	198.090636268827	41.77686657985435
S26	source	41.13433760206282	191.44345393870844	52.39579441832094
S27	source	45.0177644872095	200.60887704316954	36.537600481307464
S28	source	49.11419860636721	204.98102109399346	17.03150878243205
S29	source	51.61926532900766	204.05593890017727	-1.5005489459963823
S30	source	34.64856633352644	207.77930217022626	5.478006890566307
S31	source	34.13143637673091	195.51412891017515	-36.601250963056486
S32	source	51.23256321133853	197.6810521405423	-29.29206464032818
S33	source	48.9465844664869	187.6951929798101	-44.96449961387671
S34	source	45.10344616314158	172.938023592815	-54.68884751942278
S35	source	37.20824352341924	157.1786860036718	-61.00369938064168
S36	source	26.543772808598206	172.03540134244042	-56.98930357111797
D01	detector	86.89871047449574	169.58085996253755	41.89682853086387
D02	detector	91.8468229420191	155.91925515757805	46.94063038679036
D03	detector	86.60618529717384	163.0260740191548	47.880440337880174
D04	detector	81.07302247500665	163.57810693734882	54.80386209598629
D05	detector	98.59602984628584	163.9581808063541	15.552395553853323
D06	detector	89.7200414098541	175.03833155826757	21.469344817722455
D07	detector	93.28497929918997	170.98402061458367	14.41894194858778
D08	detector	91.53886664142996	173.95554947912933	6.2350854741875645
D09	detector	88.69170705461484	158.86852459299402	-32.84015897051378
D10	detector	96.58161816738183	152.46825900957987	-21.292470756226027
D11	detector	91.93686234466796	159.28305488516918	-24.584764868454844
D12	detector	90.5372618120072	166.51238105293365	-19.621664878624724
D13	detector	67.16465037533003	178.17560784707723	-42.40977646566486
D14	detector	63.71906708180008	166.72837676446625	-52.08717571901039
D15	detector	69.09193195422245	170.2717112214811	-45.96904659415358
D16	detector	76.39207840553723	165.91114905289982	-43.410187597785495
D17	detector	67.8388630788587	193.51619789238876	-9.049617986005618
D18	detector	68.3989357744511	189.77851994251358	-23.958651560274227
D19	detector	71.60875873400092	189.01863396396345	-15.714016342876807
D20	detector	78.58847734869293	183.76118405698804	-14.133779482350572
D21	detector	62.65662202350503	192.89776402700488	37.591846923012135
D22	detector	66.2133456827051	195.08411551537236	22.788712660924258
D23	detector	68.062415488582	191.4800374205324	30.690988405245584
D24	detector	75.31727875953588	186.45823271921995	31.692405631800362
D25	detector	53.146865960937276	171.4377408388135	65.43521167194392
D26	detector	59.23706750773788	181.59284986105465	55.61959116859599
D27	detector	60.0581350497555	174.33692651703709	60.67249375198172
D28	detector	67.79047168059135	169.9801888512431	60.96267841540525
D29	detector	22.566333416042806	183.52357315273977	60.46586940001846
D30	detector	29.212481720607837	169.72441469029548	61.87126558689228
D31	detector	21.91909096451248	174.6730858574052	60.788904760402474
D32	detector	13.9784577568868	170.77126972918035	60.02957929429668
D33	detector	46.47422444362509	195.58373342475576	45.0431490238574
D34	detector	31.853664940563714	193.51509530485183	49.34700498640101
D35	detector	37.79054680822316	196.71432241690167	43.57008715982759
D36	detector	35.043751040480686	201.04413852109738	36.32010746922435
D37	detector	41.852294946686534	206.11834104449557	-1.2350551683416886
D38	detector	53.735256517715776	203.81966056744216	8.255703092506396
D39	detector	45.1273434229671	205.60542072146566	7.002988909000658
D40	detector	39.794478804499	206.87826055245927	13.988318802837265
D41	detector	53.509526209007184	192.08248752679685	-37.241228984645446
D42	detector	41.33945081242687	198.5054432216758	-30.371141286284338
D43	detector	44.770194684852115	193.6301246768425	-36.95260507242047
D44	detector	39.46160703312229	190.3024432820549	-43.2454449463316
D45	detector	29.041265826197645	162.82165019657373	-59.91966505890099
D46	detector	44.287324974055664	163.5631197232459	-58.029928727813726
D47	detector	36.28515416505301	167.38403697964242	-57.56061682372747
D48	detector	35.52687169490572	175.76734101910762	-54.7322566844677
