name	type	x	y	z
S01	source	-19.24848014088988	140.06140601659595	108.40161313500307
S02	source	-2.6219060412918376	147.29879287438783	113.06482717482982
S03	source	-15.418754967343162	157.97585665552327	104.53199255921791
S04	source	19.19102425760895	164.878871115825	102.27789364281557
S05	source	10.76566867514192	150.698754755586	111.13825386794606
S06	source	29.39539137027918	150.82421937603277	109.27117300967986
S07	source	41.68366156785622	154.66089346172157	100.94013984174944
S08	source	56.38864874795858	150.1548458785713	90.26178850779293
S09	source	49.42365739438468	167.52723421224925	89.75452227736648
S10	source	67.61867117106559	165.14070175563907	67.50635875296614
S11	source	63.471428562144666	180.4666220293784	57.582405583702524
S12	source	56.8967274118382	178.5330310132892	75.00660802073412
S13	source	41.69540261858076	185.0084865393515	82.87594328249502
S14	source	31.25797652162395	197.7751643246834	74.00800243943127
S15	source	23.838292716402957	187.60778577403704	87.86949606884933
S16	source	6.485958407200034	181.78016215764322	94.32882214723803
S17	source	-5.5329696118764105	191.00677988029776	83.32958605229688
S18	source	-11.525858340402795	176.69378492692766	93.80774238594181
S19	source	-26.95344392221224	167.12928939009322	95.0570946179262
S20	source	-38.778325952198045	170.73131079446424	80.99416793891048
S21	source	-39.588967559227555	154.29827960373615	89.9309820283671
S22	source	-61.0234810094803	156.90722150060856	60.84595321886019
S23	source	-51.222462409990065	172.39668929685294	64.66494808682673
S24	source	-59.23407502463571	170.28965337872725	47.87379675785053
S25	source	-30.379569085184116	196.28184095631772	56.1494085046492
S26	source	-35.683069655873986	185.813338326396	70.73884421628708
S27	source	-19.84213569873296	195.75624987993197	71.61726393604395
S28	source	-1.452362521963094	203.04726010447834	66.47964521241285
S29	source	16.678462377226438	202.79394855145475	61.81302740804601
S30	source	4.344440368578724	211.78192547768336	50.966070606077295
S31	source	38.637482066867335	200.87976723956444	39.907105772037134
S32	source	37.09236714873144	199.9319167901039	58.542622921158895
S33	source	52.2058468525238	192.88161496192885	50.03120262988623
S34	source	68.9524403702793	175.5162791958633	45.10649306725572
S35	source	76.82306226505484	162.38249659431764	34.33034507435879
S36	source	61.94837772190295	171.9092195605433	28.121189796343412
D01	detector	-6.828358873908063	155.33244148716025	108.8834464778023
D02	detector	-9.974331079374743	140.6164080298361	112.06219122460823
D03	detector	-12.429713716508292	148.44535184883568	108.6661442896836
D04	detector	-20.48645119624207	149.3872060295107	105.05279516664027
D05	detector	20.271157992721534	147.73602239890812	111.9034922726761
D06	detector	11.88866215918669	159.2813792397365	106.1587817474444
D07	detector	19.78402810101002	155.46728174914793	107.5624401734805
D08	detector	27.19226415112183	159.38444360879916	104.62504650032099
D09	detector	55.31121985957872	159.73687781157236	87.66534651432717
D10	detector	48.953110429460985	149.1676728287152	96.85390192336702
D11	detector	49.16532257006649	157.44765785084738	93.65215020896962
D12	detector	43.23163742115977	163.43842291225457	96.43720218921466
D13	detector	58.59078712577295	182.57709809461713	66.03479754974539
D14	detector	67.39845230449073	171.57581374605718	59.87363071368806
D15	detector	62.66227571501615	174.71345159943556	66.6984574524676
D16	detector	61.99758771478477	169.98744295763237	74.18694409396933
D17	detector	24.516265590429033	194.3379989514435	80.52359358047192
D18	detector	39.18519583384613	192.20277441823282	76.42158167086727
D19	detector	32.26389061886922	190.13047887935733	81.5844805969252
D20	detector	33.0902104323325	183.85066326839566	87.80826653943642
D21	detector	-11.747324493074863	184.29392519453125	87.3342177929576
D22	detector	3.048691484604426	188.47218882161303	87.76226481241278
D23	detector	-3.524289848359724	183.1602423216229	90.48871686182557
D24	detector	-1.8742365366087363	176.71461294872438	96.36966798010631
D25	detector	-41.80467388160946	161.52587337895213	83.40639516685502
D26	detector	-31.425076296346194	172.06605533111227	87.61729986577129
D27	detector	-35.10691247787928	164.0529599294312	88.66074819506792
D28	detector	-32.09098725568218	158.56695107822924	94.95854955257747
D29	detector	-53.986309869623604	174.43690711849968	55.288575736065894
D30	detector	-55.456238190198995	163.44375308726063	65.94470426277873
D31	detector	-57.16000614803536	166.53118805872958	57.79489935451248
D32	detector	-62.03747038428347	161.71290397042844	52.15141806469282
D33	detector	-27.20176652143636	189.60673441678045	74.39880914005816
D34	detector	-35.85786351234166	190.0384873083906	61.692559720004006
D35	detector	-28.634924813263687	192.61714305421523	66.16850555232675
D36	detector	-22.84514440601305	198.2062074374747	62.414147796918066
D37	detector	13.075389287466763	208.1967468981685	54.227163295461565
D38	detector	8.31353825434823	201.02155462119714	66.97096926255313
D39	detector	6.523513407947355	205.87437804453882	59.752914408845385
D40	detector	-1.8183873179729257	208.4048326142508	58.06061066852146
D41	detector	45.93744475238938	195.4481670639085	57.36861671243973
D42	detector	34.79155397564291	202.01834210788667	49.052059811634926
D43	detector	42.645232022707525	197.89776633053242	49.493643774360756
D44	detector	47.20669734009028	196.2267898198021	42.06025479900761
D45	detector	69.47857517020529	165.35201204680735	28.25102049912732
D46	detector	75.23214374722492	168.31507306083523	42.20379506394705
D47	detector	69.24129345241236	169.9359984502414	35.8526759793193
D48	detector	63.013161439806886	176.14091024308166	37.10321237488354
