name	type	x	y	z
S01	source	105.48174540978947	171.0708017476459	22.229787158949062
S02	source	107.17137460152635	178.5561986938498	5.151078608470432
S03	source	96.61196513625067	187.03032633207317	18.083840591733914
S04	source	93.04747586536014	195.86458518527922	-17.62890772090025
S05	source	104.99616151818078	183.81997962990152	-9.709015790738375
S06	source	101.72796943453298	183.01960818270496	-28.127664656789715
S07	source	98.65509039360118	177.64491508977804	-43.6988534640944
S08	source	92.1800182352977	169.88539056277358	-59.46056402036268
S09	source	85.01001623674293	186.07090827083167	-53.36233576431498
S10	source	62.95133331666003	180.28126064818485	-73.24945072795614
S11	source	52.676478508112574	195.13712817356483	-68.32006347073744
S12	source	69.73123800286399	192.70075849657667	-60.98742537976097
S13	source	76.6913889180893	200.29170966790537	-44.068622947801714
S14	source	65.61314367319292	211.71737758029457	-34.20480547941095
S15	source	80.90047874081964	204.3604400039156	-26.28387396680628
S16	source	84.81092461985466	204.11786425548047	-5.3871483347200755
S17	source	72.25095417084103	212.79953122989633	5.4500146180660956
S18	source	85.35771812257131	201.90130907611527	13.196613394332958
S19	source	83.2155163586282	196.31891891633282	29.515558893571857
S20	source	70.49147282566744	198.6616655197443	43.04990610810436
S21	source	82.09156292304768	183.97292482569094	43.547004242803794
S22	source	54.48765553620169	179.52934542870443	62.34624577977444
S23	source	61.239374824948094	194.06819983342393	52.671314294521544
S24	source	43.18316016402894	193.68376315012512	57.61030412598934
S25	source	43.685342655601055	216.0729663852814	28.362747157214976
S26	source	59.9258952837678	209.48315421642832	34.949637615616595
S27	source	59.192355550740956	217.27098575550428	17.938467774037658
S28	source	56.071387928976826	221.39414342498077	-4.142810283512688
S29	source	52.35536011388125	220.80940505276783	-22.484498273267
S30	source	38.56503813849454	224.03235993497887	-10.236727796874217
S31	source	30.327951354770654	215.53238178227653	-48.23633409392661
S32	source	48.48906249312764	215.20196607305525	-43.69395941988817
S33	source	42.71341247216852	207.49641750850887	-59.751191066557915
S34	source	38.69582007541451	190.30029619574185	-75.42039442674745
S35	source	29.235468933750145	175.94905200593584	-82.84412977231096
S36	source	20.00609640057882	189.8698219695498	-74.3825018991363
D01	detector	101.12228889419652	185.3054765838509	9.343155667509333
D02	detector	108.40847287467982	172.19533982994577	12.748891608015391
D03	detector	103.0883617158555	178.88577559118963	15.154902119717804
D04	detector	99.73432337869018	179.1565103597722	23.372659083628687
D05	detector	105.57256186230902	180.7527788156809	-19.194675589009293
D06	detector	98.44186964267396	191.3044342997567	-10.570349817436819
D07	detector	99.92386893935797	187.5680576659619	-18.488529389476113
D08	detector	95.75717531309094	190.64695988244813	-25.70056276198223
D09	detector	86.4390656959282	178.0495641122334	-59.13585769919355
D10	detector	97.64797027621509	171.1279341910719	-51.19767797431301
D11	detector	91.94837495521394	177.86707130779442	-52.173917749590686
D12	detector	91.75808889349851	184.42371562007796	-46.18821757526549
D13	detector	60.82936082486406	196.84160428708608	-62.81161803598578
D14	detector	55.25992940825988	186.63946359386506	-72.88440111572424
D15	detector	61.786349942545534	189.3730491061088	-67.51897985948486
D16	detector	69.26975959451265	184.63807943737524	-66.86092042674451
D17	detector	72.52075462075814	209.69919352578341	-27.281688831600224
D18	detector	69.06314891993989	206.35688775485178	-41.89117735622922
D19	detector	74.40167044403395	205.45650908403852	-34.85243413133965
D20	detector	81.62110779140383	200.31344597148035	-35.3844362061895
D21	detector	77.51707774743444	208.04318190101077	12.475879941117542
D22	detector	77.06790787656267	209.86399688646526	-2.789966881638327
D23	detector	80.80653230442233	206.27290152049736	4.419826559226326
D24	detector	87.83461128926989	200.91152577401604	3.5735666181997616
D25	detector	74.80765140918083	190.24540849315778	46.25223652479362
D26	detector	75.73093600751156	200.38716867122437	34.72594284290837
D27	detector	78.59951736911444	192.98450308725603	38.70415641482667
D28	detector	85.25996469065092	188.3209320973859	35.13428987677803
D29	detector	51.72341991848153	196.950576639426	53.59662838515039
D30	detector	61.00962888285657	185.3232658747437	57.48702263913851
D31	detector	52.97006350839291	189.09376947075117	57.54262140009511
D32	detector	46.17714172384064	185.0074658980838	61.544213175996425
D33	detector	62.96099992214153	212.7993185220366	26.03286162132742
D34	detector	50.222584148890625	211.8151916018165	34.59600694256836
D35	detector	54.26786449670327	214.27570211907133	27.083617515623075
D36	detector	49.62000941907764	218.21259623336087	20.62198398297345
D37	detector	43.18613923783196	222.6409206230378	-18.97898272743347
D38	detector	57.56693351530491	220.4737270422068	-13.973063438011602
D39	detector	48.99726206045087	222.0786361375758	-12.288012117884636
D40	detector	46.238713428215746	223.12126074748284	-3.911990188208833
D41	detector	48.87442091122496	210.452701798772	-52.469703704142255
D42	detector	38.70024008583245	217.0539379459558	-43.01069076085216
D43	detector	40.51014210668894	212.74358845461356	-50.56049486012423
D44	detector	33.95576532300941	210.7241256191129	-56.20109011537827
D45	detector	21.604393213345865	181.32551865608716	-79.2975836060716
D46	detector	36.9572837066429	181.67913670683512	-80.15017247241637
D47	detector	29.312461803247825	185.3730567237425	-77.54900869939824
D48	detector	29.375708489754707	193.11451480830524	-73.19927001970674
